observation_date,calendar_year,team_abbreviation,team_name,conference,team_strength_index,is_game_day,opponent_abbreviation,points_for,points_against,win_flag,point_differential
2022-02-26,2022,LAL,Los Angeles Lakers,Western,96.81,1,BOS,112,123,0,-11
2022-02-27,2022,BOS,Boston Celtics,Eastern,109.75,1,MIL,122,129,0,-7
2022-02-27,2022,MIA,Miami Heat,Eastern,107.35,0,,,,,
2022-02-27,2022,MIL,Milwaukee Bucks,Eastern,107.08,0,,,,,
2022-02-27,2022,DEN,Denver Nuggets,Western,105.63,1,LAL,117,122,0,-5
2022-02-27,2022,GSW,Golden State Warriors,Western,102.39,0,,,,,
2022-02-27,2022,LAL,Los Angeles Lakers,Western,98.65,0,,,,,
2022-02-28,2022,BOS,Boston Celtics,Eastern,110.74,0,,,,,
2022-02-28,2022,MIA,Miami Heat,Eastern,108.37,1,DEN,126,121,1,5
2022-02-28,2022,MIL,Milwaukee Bucks,Eastern,107.83,0,,,,,
2022-02-28,2022,DEN,Denver Nuggets,Western,105.50,0,,,,,
2022-02-28,2022,GSW,Golden State Warriors,Western,102.34,1,BOS,120,116,1,4
2022-02-28,2022,LAL,Los Angeles Lakers,Western,97.88,0,,,,,
2022-03-01,2022,BOS,Boston Celtics,Eastern,109.85,0,,,,,
2022-03-01,2022,MIA,Miami Heat,Eastern,106.28,0,,,,,
2022-03-01,2022,MIL,Milwaukee Bucks,Eastern,106.91,1,GSW,108,110,0,-2
2022-03-01,2022,DEN,Denver Nuggets,Western,105.40,0,,,,,
2022-03-01,2022,GSW,Golden State Warriors,Western,100.89,0,,,,,
2022-03-01,2022,LAL,Los Angeles Lakers,Western,100.21,1,MIA,127,114,1,13
2022-03-02,2022,BOS,Boston Celtics,Eastern,108.35,1,DEN,102,126,0,-24
2022-03-02,2022,MIA,Miami Heat,Eastern,107.65,0,,,,,
2022-03-02,2022,MIL,Milwaukee Bucks,Eastern,107.62,0,,,,,
2022-03-02,2022,DEN,Denver Nuggets,Western,104.47,1,BOS,125,121,1,4
2022-03-02,2022,GSW,Golden State Warriors,Western,100.79,0,,,,,
2022-03-02,2022,LAL,Los Angeles Lakers,Western,99.16,0,,,,,
2022-03-03,2022,BOS,Boston Celtics,Eastern,110.66,0,,,,,
2022-03-03,2022,MIA,Miami Heat,Eastern,108.91,1,GSW,126,113,1,13
2022-03-03,2022,MIL,Milwaukee Bucks,Eastern,107.15,0,,,,,
2022-03-03,2022,DEN,Denver Nuggets,Western,104.42,0,,,,,
2022-03-03,2022,GSW,Golden State Warriors,Western,101.16,1,MIA,100,116,0,-16
2022-03-03,2022,LAL,Los Angeles Lakers,Western,98.52,0,,,,,
2022-03-04,2022,BOS,Boston Celtics,Eastern,111.20,0,,,,,
2022-03-04,2022,MIA,Miami Heat,Eastern,107.31,0,,,,,
2022-03-04,2022,MIL,Milwaukee Bucks,Eastern,106.68,1,LAL,106,107,0,-1
2022-03-04,2022,DEN,Denver Nuggets,Western,105.38,0,,,,,
2022-03-04,2022,GSW,Golden State Warriors,Western,101.25,0,,,,,
2022-03-04,2022,LAL,Los Angeles Lakers,Western,99.37,1,MIL,110,109,1,1
2022-03-05,2022,BOS,Boston Celtics,Eastern,112.20,1,GSW,121,100,1,21
2022-03-05,2022,MIA,Miami Heat,Eastern,107.17,0,,,,,
2022-03-05,2022,MIL,Milwaukee Bucks,Eastern,107.26,0,,,,,
2022-03-05,2022,DEN,Denver Nuggets,Western,104.91,1,MIA,115,114,1,1
2022-03-05,2022,GSW,Golden State Warriors,Western,101.13,0,,,,,
2022-03-05,2022,LAL,Los Angeles Lakers,Western,99.77,0,,,,,
2022-03-06,2022,BOS,Boston Celtics,Eastern,110.30,0,,,,,
2022-03-06,2022,MIA,Miami Heat,Eastern,106.96,1,LAL,111,114,0,-3
2022-03-06,2022,MIL,Milwaukee Bucks,Eastern,106.66,0,,,,,
2022-03-06,2022,DEN,Denver Nuggets,Western,104.00,0,,,,,
2022-03-06,2022,GSW,Golden State Warriors,Western,101.41,1,MIL,103,96,1,7
2022-03-06,2022,LAL,Los Angeles Lakers,Western,98.59,0,,,,,
2022-03-07,2022,BOS,Boston Celtics,Eastern,110.20,0,,,,,
2022-03-07,2022,MIA,Miami Heat,Eastern,107.93,0,,,,,
2022-03-07,2022,MIL,Milwaukee Bucks,Eastern,108.81,1,BOS,125,98,1,27
2022-03-07,2022,DEN,Denver Nuggets,Western,103.68,0,,,,,
2022-03-07,2022,GSW,Golden State Warriors,Western,100.88,0,,,,,
2022-03-07,2022,LAL,Los Angeles Lakers,Western,100.54,1,DEN,124,114,1,10
2022-03-08,2022,BOS,Boston Celtics,Eastern,112.74,1,LAL,128,104,1,24
2022-03-08,2022,MIA,Miami Heat,Eastern,106.65,0,,,,,
2022-03-08,2022,MIL,Milwaukee Bucks,Eastern,106.80,0,,,,,
2022-03-08,2022,DEN,Denver Nuggets,Western,103.87,1,MIL,105,99,1,6
2022-03-08,2022,GSW,Golden State Warriors,Western,100.85,0,,,,,
2022-03-08,2022,LAL,Los Angeles Lakers,Western,99.84,0,,,,,
2022-03-09,2022,BOS,Boston Celtics,Eastern,111.17,0,,,,,
2022-03-09,2022,MIA,Miami Heat,Eastern,108.19,1,BOS,120,97,1,23
2022-03-09,2022,MIL,Milwaukee Bucks,Eastern,105.96,0,,,,,
2022-03-09,2022,DEN,Denver Nuggets,Western,103.56,0,,,,,
2022-03-09,2022,GSW,Golden State Warriors,Western,101.00,1,DEN,120,119,1,1
2022-03-09,2022,LAL,Los Angeles Lakers,Western,99.22,0,,,,,
2022-03-10,2022,BOS,Boston Celtics,Eastern,110.94,0,,,,,
2022-03-10,2022,MIA,Miami Heat,Eastern,108.02,0,,,,,
2022-03-10,2022,MIL,Milwaukee Bucks,Eastern,104.71,1,MIA,114,127,0,-13
2022-03-10,2022,DEN,Denver Nuggets,Western,103.01,0,,,,,
2022-03-10,2022,GSW,Golden State Warriors,Western,101.30,0,,,,,
2022-03-10,2022,LAL,Los Angeles Lakers,Western,101.12,1,GSW,129,99,1,30
2022-03-11,2022,BOS,Boston Celtics,Eastern,113.12,1,MIA,119,100,1,19
2022-03-11,2022,MIA,Miami Heat,Eastern,106.72,0,,,,,
2022-03-11,2022,MIL,Milwaukee Bucks,Eastern,105.97,0,,,,,
2022-03-11,2022,DEN,Denver Nuggets,Western,105.33,1,GSW,124,104,1,20
2022-03-11,2022,GSW,Golden State Warriors,Western,101.14,0,,,,,
2022-03-11,2022,LAL,Los Angeles Lakers,Western,99.25,0,,,,,
2022-03-12,2022,BOS,Boston Celtics,Eastern,111.09,0,,,,,
2022-03-12,2022,MIA,Miami Heat,Eastern,106.67,1,MIL,100,107,0,-7
2022-03-12,2022,MIL,Milwaukee Bucks,Eastern,105.70,0,,,,,
2022-03-12,2022,DEN,Denver Nuggets,Western,103.36,0,,,,,
2022-03-12,2022,GSW,Golden State Warriors,Western,100.37,1,LAL,108,124,0,-16
2022-03-12,2022,LAL,Los Angeles Lakers,Western,99.18,0,,,,,
2022-03-13,2022,BOS,Boston Celtics,Eastern,110.55,0,,,,,
2022-03-13,2022,MIA,Miami Heat,Eastern,107.24,0,,,,,
2022-03-13,2022,MIL,Milwaukee Bucks,Eastern,105.45,1,DEN,108,116,0,-8
2022-03-13,2022,DEN,Denver Nuggets,Western,103.26,0,,,,,
2022-03-13,2022,GSW,Golden State Warriors,Western,101.44,0,,,,,
2022-03-13,2022,LAL,Los Angeles Lakers,Western,101.35,1,BOS,123,106,1,17
2022-03-14,2022,BOS,Boston Celtics,Eastern,109.94,1,MIA,103,119,0,-16
2022-03-14,2022,MIA,Miami Heat,Eastern,106.97,0,,,,,
2022-03-14,2022,MIL,Milwaukee Bucks,Eastern,105.35,0,,,,,
2022-03-14,2022,DEN,Denver Nuggets,Western,103.38,1,GSW,122,110,1,12
2022-03-14,2022,GSW,Golden State Warriors,Western,101.71,0,,,,,
2022-03-14,2022,LAL,Los Angeles Lakers,Western,99.44,0,,,,,
2022-03-15,2022,BOS,Boston Celtics,Eastern,110.71,0,,,,,
2022-03-15,2022,MIA,Miami Heat,Eastern,106.52,1,MIL,105,118,0,-13
2022-03-15,2022,MIL,Milwaukee Bucks,Eastern,104.96,0,,,,,
2022-03-15,2022,DEN,Denver Nuggets,Western,103.67,0,,,,,
2022-03-15,2022,GSW,Golden State Warriors,Western,102.03,1,LAL,119,118,1,1
2022-03-15,2022,LAL,Los Angeles Lakers,Western,100.18,0,,,,,
2022-03-16,2022,BOS,Boston Celtics,Eastern,110.99,0,,,,,
2022-03-16,2022,MIA,Miami Heat,Eastern,106.76,0,,,,,
2022-03-16,2022,MIL,Milwaukee Bucks,Eastern,103.11,1,DEN,101,124,0,-23
2022-03-16,2022,DEN,Denver Nuggets,Western,102.98,0,,,,,
2022-03-16,2022,GSW,Golden State Warriors,Western,101.48,0,,,,,
2022-03-16,2022,LAL,Los Angeles Lakers,Western,100.69,1,BOS,126,124,1,2
2022-03-17,2022,BOS,Boston Celtics,Eastern,112.93,1,MIL,130,111,1,19
2022-03-17,2022,MIA,Miami Heat,Eastern,105.71,0,,,,,
2022-03-17,2022,MIL,Milwaukee Bucks,Eastern,105.65,0,,,,,
2022-03-17,2022,DEN,Denver Nuggets,Western,104.25,1,LAL,123,116,1,7
2022-03-17,2022,GSW,Golden State Warriors,Western,101.40,0,,,,,
2022-03-17,2022,LAL,Los Angeles Lakers,Western,100.90,0,,,,,
2022-03-18,2022,BOS,Boston Celtics,Eastern,112.25,0,,,,,
2022-03-18,2022,MIA,Miami Heat,Eastern,107.61,1,DEN,128,117,1,11
2022-03-18,2022,MIL,Milwaukee Bucks,Eastern,105.44,0,,,,,
2022-03-18,2022,DEN,Denver Nuggets,Western,102.73,0,,,,,
2022-03-18,2022,GSW,Golden State Warriors,Western,102.49,1,BOS,116,110,1,6
2022-03-18,2022,LAL,Los Angeles Lakers,Western,101.67,0,,,,,
2022-03-19,2022,BOS,Boston Celtics,Eastern,111.77,0,,,,,
2022-03-19,2022,MIA,Miami Heat,Eastern,105.60,0,,,,,
2022-03-19,2022,MIL,Milwaukee Bucks,Eastern,105.00,1,GSW,102,106,0,-4
2022-03-19,2022,DEN,Denver Nuggets,Western,103.38,0,,,,,
2022-03-19,2022,GSW,Golden State Warriors,Western,101.36,0,,,,,
2022-03-19,2022,LAL,Los Angeles Lakers,Western,101.30,1,MIA,115,101,1,14
2022-03-20,2022,BOS,Boston Celtics,Eastern,112.23,1,DEN,131,116,1,15
2022-03-20,2022,MIA,Miami Heat,Eastern,105.77,0,,,,,
2022-03-20,2022,MIL,Milwaukee Bucks,Eastern,104.68,0,,,,,
2022-03-20,2022,DEN,Denver Nuggets,Western,101.93,1,BOS,112,130,0,-18
2022-03-20,2022,GSW,Golden State Warriors,Western,102.05,0,,,,,
2022-03-20,2022,LAL,Los Angeles Lakers,Western,101.37,0,,,,,
2022-03-21,2022,BOS,Boston Celtics,Eastern,112.05,0,,,,,
2022-03-21,2022,MIA,Miami Heat,Eastern,106.04,1,GSW,102,101,1,1
2022-03-21,2022,MIL,Milwaukee Bucks,Eastern,104.72,0,,,,,
2022-03-21,2022,DEN,Denver Nuggets,Western,102.07,0,,,,,
2022-03-21,2022,GSW,Golden State Warriors,Western,100.60,1,MIA,101,111,0,-10
2022-03-21,2022,LAL,Los Angeles Lakers,Western,100.94,0,,,,,
2022-03-22,2022,BOS,Boston Celtics,Eastern,111.20,0,,,,,
2022-03-22,2022,MIA,Miami Heat,Eastern,106.45,0,,,,,
2022-03-22,2022,MIL,Milwaukee Bucks,Eastern,103.04,1,LAL,116,129,0,-13
2022-03-22,2022,DEN,Denver Nuggets,Western,103.36,0,,,,,
2022-03-22,2022,GSW,Golden State Warriors,Western,102.53,0,,,,,
2022-03-22,2022,LAL,Los Angeles Lakers,Western,100.86,1,MIL,111,123,0,-12
2022-03-23,2022,BOS,Boston Celtics,Eastern,113.96,1,GSW,127,96,1,31
2022-03-23,2022,MIA,Miami Heat,Eastern,105.17,0,,,,,
2022-03-23,2022,MIL,Milwaukee Bucks,Eastern,104.58,0,,,,,
2022-03-23,2022,DEN,Denver Nuggets,Western,101.76,1,MIA,100,123,0,-23
2022-03-23,2022,GSW,Golden State Warriors,Western,100.98,0,,,,,
2022-03-23,2022,LAL,Los Angeles Lakers,Western,101.70,0,,,,,
2022-03-24,2022,BOS,Boston Celtics,Eastern,112.42,0,,,,,
2022-03-24,2022,MIA,Miami Heat,Eastern,106.90,1,LAL,129,114,1,15
2022-03-24,2022,MIL,Milwaukee Bucks,Eastern,103.07,0,,,,,
2022-03-24,2022,DEN,Denver Nuggets,Western,102.64,0,,,,,
2022-03-24,2022,GSW,Golden State Warriors,Western,102.84,1,MIL,131,117,1,14
2022-03-24,2022,LAL,Los Angeles Lakers,Western,102.41,0,,,,,
2022-03-25,2022,BOS,Boston Celtics,Eastern,111.16,0,,,,,
2022-03-25,2022,MIA,Miami Heat,Eastern,105.44,0,,,,,
2022-03-25,2022,MIL,Milwaukee Bucks,Eastern,104.97,1,BOS,105,96,1,9
2022-03-25,2022,DEN,Denver Nuggets,Western,102.60,0,,,,,
2022-03-25,2022,GSW,Golden State Warriors,Western,101.64,0,,,,,
2022-03-25,2022,LAL,Los Angeles Lakers,Western,100.39,1,DEN,100,127,0,-27
2022-03-26,2022,BOS,Boston Celtics,Eastern,113.37,1,LAL,130,112,1,18
2022-03-26,2022,MIA,Miami Heat,Eastern,106.14,0,,,,,
2022-03-26,2022,MIL,Milwaukee Bucks,Eastern,102.55,0,,,,,
2022-03-26,2022,DEN,Denver Nuggets,Western,102.70,1,MIL,119,123,0,-4
2022-03-26,2022,GSW,Golden State Warriors,Western,102.49,0,,,,,
2022-03-26,2022,LAL,Los Angeles Lakers,Western,101.80,0,,,,,
2022-03-27,2022,BOS,Boston Celtics,Eastern,112.03,0,,,,,
2022-03-27,2022,MIA,Miami Heat,Eastern,105.29,1,BOS,108,104,1,4
2022-03-27,2022,MIL,Milwaukee Bucks,Eastern,102.90,0,,,,,
2022-03-27,2022,DEN,Denver Nuggets,Western,103.11,0,,,,,
2022-03-27,2022,GSW,Golden State Warriors,Western,101.64,1,DEN,103,102,1,1
2022-03-27,2022,LAL,Los Angeles Lakers,Western,101.61,0,,,,,
2022-03-28,2022,BOS,Boston Celtics,Eastern,112.36,0,,,,,
2022-03-28,2022,MIA,Miami Heat,Eastern,104.80,0,,,,,
2022-03-28,2022,MIL,Milwaukee Bucks,Eastern,103.85,1,MIA,112,111,1,1
2022-03-28,2022,DEN,Denver Nuggets,Western,102.89,0,,,,,
2022-03-28,2022,GSW,Golden State Warriors,Western,101.54,0,,,,,
2022-03-28,2022,LAL,Los Angeles Lakers,Western,104.41,1,GSW,125,97,1,28
2022-03-29,2022,BOS,Boston Celtics,Eastern,109.76,1,MIA,107,123,0,-16
2022-03-29,2022,MIA,Miami Heat,Eastern,104.72,0,,,,,
2022-03-29,2022,MIL,Milwaukee Bucks,Eastern,103.24,0,,,,,
2022-03-29,2022,DEN,Denver Nuggets,Western,102.25,1,GSW,120,129,0,-9
2022-03-29,2022,GSW,Golden State Warriors,Western,101.75,0,,,,,
2022-03-29,2022,LAL,Los Angeles Lakers,Western,102.00,0,,,,,
2022-03-30,2022,BOS,Boston Celtics,Eastern,111.84,0,,,,,
2022-03-30,2022,MIA,Miami Heat,Eastern,102.77,1,MIL,105,124,0,-19
2022-03-30,2022,MIL,Milwaukee Bucks,Eastern,102.94,0,,,,,
2022-03-30,2022,DEN,Denver Nuggets,Western,102.29,0,,,,,
2022-03-30,2022,GSW,Golden State Warriors,Western,102.43,1,LAL,119,129,0,-10
2022-03-30,2022,LAL,Los Angeles Lakers,Western,103.59,0,,,,,
2022-03-31,2022,BOS,Boston Celtics,Eastern,111.08,0,,,,,
2022-03-31,2022,MIA,Miami Heat,Eastern,104.63,0,,,,,
2022-03-31,2022,MIL,Milwaukee Bucks,Eastern,101.39,1,DEN,121,126,0,-5
2022-03-31,2022,DEN,Denver Nuggets,Western,101.74,0,,,,,
2022-03-31,2022,GSW,Golden State Warriors,Western,102.15,0,,,,,
2022-03-31,2022,LAL,Los Angeles Lakers,Western,104.09,1,BOS,110,105,1,5
2022-04-01,2022,BOS,Boston Celtics,Eastern,113.26,1,MIA,127,105,1,22
2022-04-01,2022,MIA,Miami Heat,Eastern,105.02,0,,,,,
2022-04-01,2022,MIL,Milwaukee Bucks,Eastern,101.71,0,,,,,
2022-04-01,2022,DEN,Denver Nuggets,Western,101.23,1,GSW,98,112,0,-14
2022-04-01,2022,GSW,Golden State Warriors,Western,102.90,0,,,,,
2022-04-01,2022,LAL,Los Angeles Lakers,Western,103.85,0,,,,,
2022-04-02,2022,BOS,Boston Celtics,Eastern,110.53,0,,,,,
2022-04-02,2022,MIA,Miami Heat,Eastern,103.15,1,MIL,105,122,0,-17
2022-04-02,2022,MIL,Milwaukee Bucks,Eastern,101.61,0,,,,,
2022-04-02,2022,DEN,Denver Nuggets,Western,103.10,0,,,,,
2022-04-02,2022,GSW,Golden State Warriors,Western,102.36,1,LAL,115,124,0,-9
2022-04-02,2022,LAL,Los Angeles Lakers,Western,103.77,0,,,,,
2022-04-03,2022,BOS,Boston Celtics,Eastern,111.47,0,,,,,
2022-04-03,2022,MIA,Miami Heat,Eastern,104.64,0,,,,,
2022-04-03,2022,MIL,Milwaukee Bucks,Eastern,101.36,1,DEN,103,116,0,-13
2022-04-03,2022,DEN,Denver Nuggets,Western,102.36,0,,,,,
2022-04-03,2022,GSW,Golden State Warriors,Western,103.74,0,,,,,
2022-04-03,2022,LAL,Los Angeles Lakers,Western,102.04,1,BOS,116,127,0,-11
2022-04-04,2022,BOS,Boston Celtics,Eastern,111.56,1,MIL,116,104,1,12
2022-04-04,2022,MIA,Miami Heat,Eastern,102.87,0,,,,,
2022-04-04,2022,MIL,Milwaukee Bucks,Eastern,102.57,0,,,,,
2022-04-04,2022,DEN,Denver Nuggets,Western,101.98,1,LAL,107,105,1,2
2022-04-04,2022,GSW,Golden State Warriors,Western,103.93,0,,,,,
2022-04-04,2022,LAL,Los Angeles Lakers,Western,103.07,0,,,,,
2022-04-05,2022,BOS,Boston Celtics,Eastern,110.22,0,,,,,
2022-04-05,2022,MIA,Miami Heat,Eastern,104.81,1,DEN,130,102,1,28
2022-04-05,2022,MIL,Milwaukee Bucks,Eastern,102.65,0,,,,,
2022-04-05,2022,DEN,Denver Nuggets,Western,102.40,0,,,,,
2022-04-05,2022,GSW,Golden State Warriors,Western,102.52,1,BOS,98,124,0,-26
2022-04-05,2022,LAL,Los Angeles Lakers,Western,104.32,0,,,,,
2022-04-06,2022,BOS,Boston Celtics,Eastern,110.15,0,,,,,
2022-04-06,2022,MIA,Miami Heat,Eastern,103.02,0,,,,,
2022-04-06,2022,MIL,Milwaukee Bucks,Eastern,102.41,1,GSW,122,114,1,8
2022-04-06,2022,DEN,Denver Nuggets,Western,102.12,0,,,,,
2022-04-06,2022,GSW,Golden State Warriors,Western,104.34,0,,,,,
2022-04-06,2022,LAL,Los Angeles Lakers,Western,103.42,1,MIA,105,109,0,-4
2022-04-07,2022,BOS,Boston Celtics,Eastern,111.23,1,DEN,121,123,0,-2
2022-04-07,2022,MIA,Miami Heat,Eastern,103.38,0,,,,,
2022-04-07,2022,MIL,Milwaukee Bucks,Eastern,101.63,0,,,,,
2022-04-07,2022,DEN,Denver Nuggets,Western,102.27,1,BOS,110,114,0,-4
2022-04-07,2022,GSW,Golden State Warriors,Western,103.79,0,,,,,
2022-04-07,2022,LAL,Los Angeles Lakers,Western,103.89,0,,,,,
2022-04-08,2022,BOS,Boston Celtics,Eastern,109.80,0,,,,,
2022-04-08,2022,MIA,Miami Heat,Eastern,103.96,1,GSW,125,116,1,9
2022-04-08,2022,MIL,Milwaukee Bucks,Eastern,102.25,0,,,,,
2022-04-08,2022,DEN,Denver Nuggets,Western,102.00,0,,,,,
2022-04-08,2022,GSW,Golden State Warriors,Western,104.01,1,MIA,113,122,0,-9
2022-04-08,2022,LAL,Los Angeles Lakers,Western,104.82,0,,,,,
2022-04-09,2022,BOS,Boston Celtics,Eastern,109.56,0,,,,,
2022-04-09,2022,MIA,Miami Heat,Eastern,103.66,0,,,,,
2022-04-09,2022,MIL,Milwaukee Bucks,Eastern,101.33,1,LAL,109,113,0,-4
2022-04-09,2022,DEN,Denver Nuggets,Western,102.87,0,,,,,
2022-04-09,2022,GSW,Golden State Warriors,Western,103.41,0,,,,,
2022-04-09,2022,LAL,Los Angeles Lakers,Western,102.84,1,MIL,114,122,0,-8
2022-04-10,2022,BOS,Boston Celtics,Eastern,110.56,1,GSW,130,114,1,16
2022-04-10,2022,MIA,Miami Heat,Eastern,102.81,0,,,,,
2022-04-10,2022,MIL,Milwaukee Bucks,Eastern,102.57,0,,,,,
2022-04-10,2022,DEN,Denver Nuggets,Western,102.02,1,MIA,103,106,0,-3
2022-04-10,2022,GSW,Golden State Warriors,Western,104.56,0,,,,,
2022-04-10,2022,LAL,Los Angeles Lakers,Western,103.92,0,,,,,
2022-04-11,2022,BOS,Boston Celtics,Eastern,109.56,0,,,,,
2022-04-11,2022,MIA,Miami Heat,Eastern,104.27,1,LAL,124,108,1,16
2022-04-11,2022,MIL,Milwaukee Bucks,Eastern,102.18,0,,,,,
2022-04-11,2022,DEN,Denver Nuggets,Western,102.70,0,,,,,
2022-04-11,2022,GSW,Golden State Warriors,Western,103.29,1,MIL,104,113,0,-9
2022-04-11,2022,LAL,Los Angeles Lakers,Western,104.77,0,,,,,
2022-04-12,2022,BOS,Boston Celtics,Eastern,109.20,0,,,,,
2022-04-12,2022,MIA,Miami Heat,Eastern,103.21,0,,,,,
2022-04-12,2022,MIL,Milwaukee Bucks,Eastern,102.28,1,BOS,130,121,1,9
2022-04-12,2022,DEN,Denver Nuggets,Western,102.46,0,,,,,
2022-04-12,2022,GSW,Golden State Warriors,Western,103.99,0,,,,,
2022-04-12,2022,LAL,Los Angeles Lakers,Western,104.52,1,DEN,121,110,1,11
2022-04-13,2022,BOS,Boston Celtics,Eastern,110.27,1,LAL,131,127,1,4
2022-04-13,2022,MIA,Miami Heat,Eastern,101.93,0,,,,,
2022-04-13,2022,MIL,Milwaukee Bucks,Eastern,102.12,0,,,,,
2022-04-13,2022,DEN,Denver Nuggets,Western,104.83,1,MIL,106,97,1,9
2022-04-13,2022,GSW,Golden State Warriors,Western,105.38,0,,,,,
2022-04-13,2022,LAL,Los Angeles Lakers,Western,104.74,0,,,,,
2022-04-14,2022,BOS,Boston Celtics,Eastern,108.57,0,,,,,
2022-04-14,2022,MIA,Miami Heat,Eastern,102.36,1,BOS,129,118,1,11
2022-04-14,2022,MIL,Milwaukee Bucks,Eastern,101.49,0,,,,,
2022-04-14,2022,DEN,Denver Nuggets,Western,103.56,0,,,,,
2022-04-14,2022,GSW,Golden State Warriors,Western,106.29,1,DEN,111,99,1,12
2022-04-14,2022,LAL,Los Angeles Lakers,Western,104.25,0,,,,,
2022-04-15,2022,BOS,Boston Celtics,Eastern,108.62,0,,,,,
2022-04-15,2022,MIA,Miami Heat,Eastern,101.76,0,,,,,
2022-04-15,2022,MIL,Milwaukee Bucks,Eastern,100.87,1,MIA,101,104,0,-3
2022-04-15,2022,DEN,Denver Nuggets,Western,103.13,0,,,,,
2022-04-15,2022,GSW,Golden State Warriors,Western,105.63,0,,,,,
2022-04-15,2022,LAL,Los Angeles Lakers,Western,104.79,1,GSW,110,105,1,5
2022-04-16,2022,BOS,Boston Celtics,Eastern,110.04,1,MIA,128,97,1,31
2022-04-16,2022,MIA,Miami Heat,Eastern,101.03,0,,,,,
2022-04-16,2022,MIL,Milwaukee Bucks,Eastern,102.43,0,,,,,
2022-04-16,2022,DEN,Denver Nuggets,Western,104.73,1,GSW,125,97,1,28
2022-04-16,2022,GSW,Golden State Warriors,Western,105.13,0,,,,,
2022-04-16,2022,LAL,Los Angeles Lakers,Western,105.00,0,,,,,
2022-04-17,2022,BOS,Boston Celtics,Eastern,108.23,0,,,,,
2022-04-17,2022,MIA,Miami Heat,Eastern,102.17,1,MIL,112,106,1,6
2022-04-17,2022,MIL,Milwaukee Bucks,Eastern,101.79,0,,,,,
2022-04-17,2022,DEN,Denver Nuggets,Western,103.82,0,,,,,
2022-04-17,2022,GSW,Golden State Warriors,Western,106.87,1,LAL,112,100,1,12
2022-04-17,2022,LAL,Los Angeles Lakers,Western,104.51,0,,,,,
2022-04-18,2022,BOS,Boston Celtics,Eastern,109.29,0,,,,,
2022-04-18,2022,MIA,Miami Heat,Eastern,101.12,0,,,,,
2022-04-18,2022,MIL,Milwaukee Bucks,Eastern,100.79,1,DEN,110,127,0,-17
2022-04-18,2022,DEN,Denver Nuggets,Western,103.44,0,,,,,
2022-04-18,2022,GSW,Golden State Warriors,Western,105.53,0,,,,,
2022-04-18,2022,LAL,Los Angeles Lakers,Western,105.30,1,BOS,111,96,1,15
2022-04-19,2022,BOS,Boston Celtics,Eastern,108.26,1,MIA,115,116,0,-1
2022-04-19,2022,MIA,Miami Heat,Eastern,101.30,0,,,,,
2022-04-19,2022,MIL,Milwaukee Bucks,Eastern,102.48,0,,,,,
2022-04-19,2022,DEN,Denver Nuggets,Western,104.51,1,GSW,98,96,1,2
2022-04-19,2022,GSW,Golden State Warriors,Western,105.19,0,,,,,
2022-04-19,2022,LAL,Los Angeles Lakers,Western,104.65,0,,,,,
2022-04-20,2022,BOS,Boston Celtics,Eastern,107.69,0,,,,,
2022-04-20,2022,MIA,Miami Heat,Eastern,102.44,1,MIL,131,106,1,25
2022-04-20,2022,MIL,Milwaukee Bucks,Eastern,101.73,0,,,,,
2022-04-20,2022,DEN,Denver Nuggets,Western,104.11,0,,,,,
2022-04-20,2022,GSW,Golden State Warriors,Western,105.98,1,LAL,113,107,1,6
2022-04-20,2022,LAL,Los Angeles Lakers,Western,104.69,0,,,,,
2022-04-21,2022,BOS,Boston Celtics,Eastern,108.45,0,,,,,
2022-04-21,2022,MIA,Miami Heat,Eastern,100.72,0,,,,,
2022-04-21,2022,MIL,Milwaukee Bucks,Eastern,100.72,1,DEN,98,105,0,-7
2022-04-21,2022,DEN,Denver Nuggets,Western,104.51,0,,,,,
2022-04-21,2022,GSW,Golden State Warriors,Western,104.74,0,,,,,
2022-04-21,2022,LAL,Los Angeles Lakers,Western,105.36,1,BOS,127,125,1,2
2022-04-22,2022,BOS,Boston Celtics,Eastern,108.73,1,MIL,101,96,1,5
2022-04-22,2022,MIA,Miami Heat,Eastern,100.51,0,,,,,
2022-04-22,2022,MIL,Milwaukee Bucks,Eastern,101.56,0,,,,,
2022-04-22,2022,DEN,Denver Nuggets,Western,104.24,1,LAL,112,111,1,1
2022-04-22,2022,GSW,Golden State Warriors,Western,106.27,0,,,,,
2022-04-22,2022,LAL,Los Angeles Lakers,Western,103.73,0,,,,,
2022-04-23,2022,BOS,Boston Celtics,Eastern,108.42,0,,,,,
2022-04-23,2022,MIA,Miami Heat,Eastern,101.07,1,DEN,119,120,0,-1
2022-04-23,2022,MIL,Milwaukee Bucks,Eastern,102.22,0,,,,,
2022-04-23,2022,DEN,Denver Nuggets,Western,103.69,0,,,,,
2022-04-23,2022,GSW,Golden State Warriors,Western,104.27,1,BOS,119,130,0,-11
2022-04-23,2022,LAL,Los Angeles Lakers,Western,104.83,0,,,,,
2022-04-24,2022,BOS,Boston Celtics,Eastern,107.27,0,,,,,
2022-04-24,2022,MIA,Miami Heat,Eastern,100.54,0,,,,,
2022-04-24,2022,MIL,Milwaukee Bucks,Eastern,101.21,1,GSW,103,117,0,-14
2022-04-24,2022,DEN,Denver Nuggets,Western,105.09,0,,,,,
2022-04-24,2022,GSW,Golden State Warriors,Western,106.19,0,,,,,
